html_file,group,url,domain,ip_address,product,version,cpe,cpe23,components,ssh_key,ssh_kex,ssh_mac,ssh_cipher,ssl_ja3s,ssl_jarm,ssl_fingerprint,hostnames,domains,vulns,tags,server,asn_x,org_x,isp,country_code,region_code,ssl_issuer,ssl_subject,shodan_ports,shodan_vulns,org_y,asn_y,country,internetdb_ports,internetdb_vulns,internetdb_tags,asn,org,cve_list
spacebears_20250522_page1.html,spacebears,https://www.lsmech.com,lsmech.com,107.180.2.135,cPanel,8.0,cpe:/a:cpanel:cpanel,cpe:2.3:a:cpanel:cpanel,,"AAAAB3NzaC1yc2EAAAADAQABAAABgQDHNrdPqrdtJdudeXvKQA/1THqSva0mfbPQ7zRUiFY2AUIV
DiEwl3UB1Vs9xOLGPGj1Jo7zJyrUKTiSb7eVO/n8GyVeQTDdAzHEGGrVMm9Y4BWC/3HvsKL7/dnJ
O6RxvFs9NAVz6e+JVo0VZElgzI+Ay9UAkPSGM6NFTPseFoyXfX+CXcm0QnUbj/pW+F56KJJUtp9T
AL8EZ0VCITN/wPfz/U+gxnIpJrypawce35lgBbN+sgmbvE8NlnI5dWpFphJrHDZoNCl1AA+0iEv2
9cGfCz35/E0k3PwLnLB31H7iLP+8pW9cRzsjcAv7LMHqeUQrWEUDhZ1TJpeLwRTqCm672FQOOewz
9n5dR7HjbeUn/fPZ7JD8shFUBaXli28LF9Od/hGXbueM7ATx7XUT5K60uaMGVwdeGm2NeVNJ9W+j
KbreKt4jEFR2U0gfbgLzA/08PbuISINCTpzuuQj1lONb+uTeD8rCv1/jQRQmKOvkgdOrDdvUUd02
w6KB/Tt4Ew0=
","curve25519-sha256, curve25519-sha256@libssh.org, ecdh-sha2-nistp256, ecdh-sha2-nistp384, ecdh-sha2-nistp521, diffie-hellman-group-exchange-sha256, diffie-hellman-group14-sha256, diffie-hellman-group16-sha512, diffie-hellman-group18-sha512, diffie-hellman-group-exchange-sha1, diffie-hellman-group14-sha1, kex-strict-s-v00@openssh.com","hmac-sha2-256-etm@openssh.com, hmac-sha1-etm@openssh.com, umac-128-etm@openssh.com, hmac-sha2-512-etm@openssh.com, hmac-sha2-256, hmac-sha1, umac-128@openssh.com, hmac-sha2-512",aes128-ctr,574866101f64002c6421cc329e4d5458,29d29d15d29d29d00042d42d000000a5308aa908d3edc2392a602b7adac57a,915b3171e8a3d54ff5d5c6b91ff0bf11ecc44ee965759c1c5af925f50f5cac99,"webdisk.lucioforti.com, cpanel.lucioforti.com, autodiscover.lucioforti.com, cpcontacts.lucioforti.com, prod.phx3.secureserver.net, lucioforti.com, webmail.lucioforti.com, www.lucioforti.com, mail.lucioforti.com, 135.2.180.107.host.secureserver.net, cpcalendars.lucioforti.com","secureserver.net, lucioforti.com","CVE-2016-20012, CVE-2022-31628, CVE-2022-31629, CVE-2025-26465, CVE-2017-7272, CVE-2024-25117, CVE-2019-9638, CVE-2007-2768, CVE-2019-16905, CVE-2007-3205, CVE-2024-5458, CVE-2018-19396, CVE-2018-19395, CVE-2020-14145, CVE-2022-37454, CVE-2019-9639, CVE-2020-11579, CVE-2021-41617, CVE-2013-2220, CVE-2022-4900, CVE-2015-9253, CVE-2023-51385, CVE-2019-9637, CVE-2020-15778, CVE-2008-3844, CVE-2021-36368, CVE-2017-7963, CVE-2023-51767, CVE-2017-8923, CVE-2023-48795, CVE-2019-9641, CVE-2023-38408","self-signed, eol-product, starttls",,AS400754,"GoDaddy.com, LLC","GoDaddy.com, LLC",US,VA,"{""C"": ""US"", ""CN"": ""Starfield Secure Certificate Authority - G2"", ""L"": ""Scottsdale"", ""O"": ""Starfield Technologies, Inc."", ""ST"": ""Arizona"", ""OU"": ""http://certs.starfieldtech.com/repository/""}","{""CN"": ""*.prod.phx3.secureserver.net""}","[80, 2083, 443, 70]","['CVE-2016-20012', 'CVE-2022-31628', 'CVE-2022-31629', 'CVE-2025-26465', 'CVE-2024-25117', 'CVE-2007-2768', 'CVE-2019-16905', 'CVE-2007-3205', 'CVE-2024-5458', 'CVE-2020-14145', 'CVE-2022-37454', 'CVE-2021-41617', 'CVE-2013-2220', 'CVE-2022-4900', 'CVE-2023-51385', 'CVE-2020-15778', 'CVE-2008-3844', 'CVE-2021-36368', 'CVE-2023-51767', 'CVE-2017-8923', 'CVE-2023-48795', 'CVE-2023-38408']","GoDaddy.com, LLC",AS400754,US,"[22, 80, 443, 2083]","['CVE-2017-14723', 'CVE-2018-20149', 'CVE-2019-16219', 'CVE-2017-5487', 'CVE-2012-0896', 'CVE-2023-51385', 'CVE-2018-1000773', 'CVE-2016-5832', 'CVE-2018-10101', 'CVE-2017-17094', 'CVE-2016-10045', 'CVE-2009-2144', 'CVE-2012-0895', 'CVE-2009-4672', 'CVE-2016-4029', 'CVE-2011-3861', 'CVE-2020-15778', 'CVE-2017-9063', 'CVE-2020-28037', 'CVE-2016-9263', 'CVE-2016-5836', 'CVE-2012-2759', 'CVE-2017-5493', 'CVE-2011-3854', 'CVE-2017-6814', 'CVE-2019-16781', 'CVE-2017-9062', 'CVE-2010-4630', 'CVE-2012-2920', 'CVE-2012-6707', 'CVE-2016-5833', 'CVE-2009-2852', 'CVE-2022-4900', 'CVE-2019-16222', 'CVE-2008-7040', 'CVE-2020-28039', 'CVE-2016-10112', 'CVE-2011-3851', 'CVE-2017-6819', 'CVE-2020-29156', 'CVE-2011-3862', 'CVE-2011-4646', 'CVE-2020-28034', 'CVE-2023-52222', 'CVE-2024-25117', 'CVE-2018-10102', 'CVE-2007-2627', 'CVE-2020-11030', 'CVE-2018-20153', 'CVE-2018-19296', 'CVE-2011-3864', 'CVE-2020-28033', 'CVE-2012-1011', 'CVE-2017-5492', 'CVE-2009-4170', 'CVE-2018-6389', 'CVE-2016-7169', 'CVE-2011-0759', 'CVE-2012-1068', 'CVE-2017-17093', 'CVE-2022-4973', 'CVE-2018-20714', 'CVE-2022-2099', 'CVE-2018-20148', 'CVE-2012-2913', 'CVE-2011-4671', 'CVE-2009-4748', 'CVE-2017-1000600', 'CVE-2019-20042', 'CVE-2008-4733', 'CVE-2016-10033', 'CVE-2017-5491', 'CVE-2016-5839', 'CVE-2022-43504', 'CVE-2022-31628', 'CVE-2010-4637', 'CVE-2017-17091', 'CVE-2020-28035', 'CVE-2008-5752', 'CVE-2017-17092', 'CVE-2019-16217', 'CVE-2009-4424', 'CVE-2016-7168', 'CVE-2020-26596', 'CVE-2017-6815', 'CVE-2010-2924', 'CVE-2011-4562', 'CVE-2010-4402', 'CVE-2017-14721', 'CVE-2019-16221', 'CVE-2023-48795', 'CVE-2009-4168', 'CVE-2019-16780', 'CVE-2011-3865', 'CVE-2017-14718', 'CVE-2008-4734', 'CVE-2017-8295', 'CVE-2017-14726', 'CVE-2009-2396', 'CVE-2023-51767', 'CVE-2011-3855', 'CVE-2018-5776', 'CVE-2012-2912', 'CVE-2012-1067', 'CVE-2011-3850', 'CVE-2009-2122', 'CVE-2017-5610', 'CVE-2010-1186', 'CVE-2016-20012', 'CVE-2019-8943', 'CVE-2010-4825', 'CVE-2010-4747', 'CVE-2011-3858', 'CVE-2013-5918', 'CVE-2017-14720', 'CVE-2010-4779', 'CVE-2010-4277', 'CVE-2022-0775', 'CVE-2010-4518', 'CVE-2009-2143', 'CVE-2017-16510', 'CVE-2018-12895', 'CVE-2021-44223', 'CVE-2010-3977', 'CVE-2017-8923', 'CVE-2012-1786', 'CVE-2017-14724', 'CVE-2011-3857', 'CVE-2012-0934', 'CVE-2011-1047', 'CVE-2017-14725', 'CVE-2018-20152', 'CVE-2007-3205', 'CVE-2017-9065', 'CVE-2017-5611', 'CVE-2010-4875', 'CVE-2011-3981', 'CVE-2017-5488', 'CVE-2016-5835', 'CVE-2019-9787', 'CVE-2009-4169', 'CVE-2011-4568', 'CVE-2010-4403', 'CVE-2021-24323', 'CVE-2019-20041', 'CVE-2008-4625', 'CVE-2019-17671', 'CVE-2009-3703', 'CVE-2023-39999', 'CVE-2019-17672', 'CVE-2009-0968', 'CVE-2022-31629', 'CVE-2025-26465', 'CVE-2019-8942', 'CVE-2017-6818', 'CVE-2012-1010', 'CVE-2017-6817', 'CVE-2016-5834', 'CVE-2017-9061', 'CVE-2017-18356', 'CVE-2017-5489', 'CVE-2011-5082', 'CVE-2011-4673', 'CVE-2023-38408', 'CVE-2019-20891', 'CVE-2008-7175', 'CVE-2020-28032', 'CVE-2012-2917', 'CVE-2008-6811', 'CVE-2020-28038', 'CVE-2020-25286', 'CVE-2019-17673', 'CVE-2024-9944', 'CVE-2020-11028', 'CVE-2023-2745', 'CVE-2017-6816', 'CVE-2009-2383', 'CVE-2011-0641', 'CVE-2016-5837', 'CVE-2019-20043', 'CVE-2011-3852', 'CVE-2010-0673', 'CVE-2022-21661', 'CVE-2011-4803', 'CVE-2013-2220', 'CVE-2019-16905', 'CVE-2011-0740', 'CVE-2018-20150', 'CVE-2011-3859', 'CVE-2017-9064', 'CVE-2018-20151', 'CVE-2011-3860', 'CVE-2016-6897', 'CVE-2011-3853', 'CVE-2021-36368', 'CVE-2007-2768', 'CVE-2017-9066', 'CVE-2011-1669', 'CVE-2011-0760', 'CVE-2019-16218', 'CVE-2008-3844', 'CVE-2022-21664', 'CVE-2018-20147', 'CVE-2019-17670', 'CVE-2020-14145', 'CVE-2022-43500', 'CVE-2011-4669', 'CVE-2007-5800', 'CVE-2023-22622', 'CVE-2022-3590', 'CVE-2022-21663', 'CVE-2016-5838', 'CVE-2012-1205', 'CVE-2008-4732', 'CVE-2011-3856', 'CVE-2020-28040', 'CVE-2019-16220', 'CVE-2018-10100', 'CVE-2022-37454', 'CVE-2021-41617', 'CVE-2019-17675', 'CVE-2022-43497', 'CVE-2019-17669', 'CVE-2011-3863', 'CVE-2011-5051', 'CVE-2016-4566', 'CVE-2020-11579', 'CVE-2012-2916', 'CVE-2024-5458', 'CVE-2019-17674', 'CVE-2016-10148', 'CVE-2017-5490', 'CVE-2016-4567', 'CVE-2019-9168', 'CVE-2022-21662', 'CVE-2010-4839', 'CVE-2017-5612', 'CVE-2012-1785', 'CVE-2008-1982', 'CVE-2019-16223', 'CVE-2012-0898', 'CVE-2020-28036']","['self-signed', 'eol-product']",AS400754,"GoDaddy.com, LLC","['CVE-2022-4900', 'CVE-2017-8923', 'CVE-2022-37454', 'CVE-2017-7272', 'CVE-2007-2768', 'CVE-2018-19395', 'CVE-2022-31629', 'CVE-2013-2220', 'CVE-2020-14145', 'CVE-2008-3844', 'CVE-2016-20012', 'CVE-2025-26465', 'CVE-2021-41617', 'CVE-2024-25117', 'CVE-2023-51767', 'CVE-2020-11579', 'CVE-2017-7963', 'CVE-2007-3205', 'CVE-2019-16905', 'CVE-2024-5458', 'CVE-2019-9639', 'CVE-2023-38408', 'CVE-2015-9253', 'CVE-2020-15778', 'CVE-2023-48795', 'CVE-2019-9638', 'CVE-2018-19396', 'CVE-2023-51385', 'CVE-2021-36368', 'CVE-2019-9637', 'CVE-2022-31628', 'CVE-2019-9641']"
spacebears_20250522_page1.html,spacebears,https://sgaccountingservices.com,sgaccountingservices.com,35.209.88.35,Linksys WRT45G modified dropbear sshd,9.6.0 or later,cpe:/a:postgresql:postgresql,"cpe:2.3:a:f5:nginx, cpe:2.3:a:jquery:jquery, cpe:2.3:a:mysql:mysql, cpe:2.3:a:php:php, cpe:2.3:a:wordpress:wordpress","jQuery, Smash Balloon Instagram Feed, jQuery Mobile, Divi, jQuery Migrate, FitVids.JS, PHP, WordPress, MySQL, Instagram Feed for WordPress, Yoast SEO, ManyChat",,,,,574866101f64002c6421cc329e4d5458,00000000000000000000000000000000000000000000000000000000000000,36a4bfaa464b22c1868c4d48349282a0fa7991563adbaa7618c98db3f3f9b63d,"campbellcc.com, giowm1106.siteground.biz, 35.88.209.35.bc.googleusercontent.com","campbellcc.com, siteground.biz, googleusercontent.com",,"database, cloud, starttls",nginx,AS15169,Google LLC,Google LLC,US,IA,"{""C"": ""US"", ""CN"": ""R11"", ""O"": ""Let's Encrypt""}","{""CN"": ""giowm1106.siteground.biz""}","[995, 587, 110, 143, 80, 21, 5432, 25, 443]",[],Google LLC,AS15169,US,"[21, 25, 80, 110, 143, 443, 465, 587]",[],"['cloud', 'starttls']",AS15169,Google LLC,[]
spacebears_20250522_page1.html,spacebears,https://www.metrowire.net,metrowire.net,35.206.121.94,PostgreSQL,9.6.0 or later,cpe:/a:postgresql:postgresql,"cpe:2.3:a:f5:nginx, cpe:2.3:a:jquery:jquery, cpe:2.3:a:mysql:mysql, cpe:2.3:a:php:php, cpe:2.3:a:wordpress:wordpress, cpe:2.3:a:wpforms:wpforms:1.5.1.3:*:*:*:pro:wordpress","jQuery, Abicart, jQuery Migrate, Swiper, WPForms, WordPress, Astra, MySQL, Yoast SEO, PHP, imagesLoaded, Elementor",,,,,574866101f64002c6421cc329e4d5458,29d29d15d29d29d00042d42d000000a5308aa908d3edc2392a602b7adac57a,e13c7283402e076cd6b19f545fd0a1e730bbfa0f62a45d8882fab3a6e3bd87f7,"medicalhugs.com, giowm1191.siteground.biz, 94.121.206.35.bc.googleusercontent.com","siteground.biz, medicalhugs.com, googleusercontent.com","CVE-2023-7063, CVE-2023-30500","database, cloud, starttls",nginx,AS15169,Google LLC,Google LLC,US,IA,"{""C"": ""US"", ""CN"": ""R10"", ""O"": ""Let's Encrypt""}","{""CN"": ""giowm1191.siteground.biz""}","[995, 587, 18765, 80, 21, 5432, 25, 443, 2525]",[],Google LLC,AS15169,US,"[21, 25, 80, 143, 443, 587, 995, 2525, 5432, 18765]",[],"['database', 'cloud', 'starttls']",AS15169,Google LLC,"['CVE-2023-30500', 'CVE-2023-7063']"
spacebears_20250522_page1.html,spacebears,https://www.smithdunn.com,smithdunn.com,44.226.107.251,,,,,,,,,,dc72e6e41d079db48ea7e4133eb74749,00000000000000000000000000000000000000000000000000000000000000,2bc1f283884c1a670d6052b3a5bed3b870f4ef019c639cabc645dead80ef67b6,"ec2-44-226-107-251.us-west-2.compute.amazonaws.com, whitehouseandcompanycpas.com","whitehouseandcompanycpas.com, amazonaws.com",,cloud,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",US,OR,"{""C"": ""AT"", ""CN"": ""ZeroSSL ECC Domain Secure Site CA"", ""O"": ""ZeroSSL""}","{""CN"": ""whitehouseandcompanycpas.com""}","[80, 443]",[],"Amazon.com, Inc.",AS16509,US,"[80, 443]","['CVE-2015-9251', 'CVE-2020-11023', 'CVE-2016-10735', 'CVE-2018-14042', 'CVE-2019-11358', 'CVE-2018-14040', 'CVE-2020-11022', 'CVE-2024-6484', 'CVE-2018-20676', 'CVE-2018-20677', 'CVE-2019-8331']",['cloud'],AS16509,"Amazon.com, Inc.",[]
spacebears_20250522_page1.html,spacebears,http://www.pinelandcsb.org,pinelandcsb.org,216.14.64.195,Remote Desktop Protocol,5.0,cpe:/a:microsoft:message_queuing,cpe:2.3:a:microsoft:message_queuing,jQuery,,,,,,,,,,"CVE-2001-0151, CVE-2002-0074, CVE-2006-0026, CVE-2002-0072, CVE-2005-2089, CVE-2002-1745, CVE-2002-1744, CVE-2002-0148, CVE-2002-0149, CVE-2001-0004, CVE-2000-0304, CVE-2003-1566, CVE-2000-0631, CVE-2001-0507, CVE-2001-0506, CVE-2005-2678, CVE-2002-0079, CVE-2001-1243, CVE-2000-0246, CVE-2002-0073, CVE-2009-2521, CVE-2002-0869, CVE-2002-0419, CVE-2000-0408, CVE-2002-0071, CVE-2002-1180, CVE-2002-1908, CVE-2002-1182, CVE-2007-2815, CVE-2000-0457, CVE-2008-1446, CVE-2003-0224, CVE-2001-1186, CVE-2000-0649, CVE-2003-0225, CVE-2002-0147, CVE-2001-0902, CVE-2001-0508, CVE-2002-0364, CVE-2002-1694, CVE-2002-0150, CVE-2002-1700, CVE-2000-0770, CVE-2002-0224, CVE-2002-1790, CVE-2000-0884, CVE-2003-0226, CVE-2000-1104, CVE-2011-5279, CVE-2003-0223, CVE-2003-0718, CVE-2000-0630, CVE-2000-0413, CVE-2001-0096, CVE-2003-1567, CVE-2000-0258, CVE-2009-4444, CVE-2009-4445, CVE-2000-0951, CVE-2000-0071, CVE-2000-0970, CVE-2019-0708, CVE-2001-0544, CVE-2000-0778, CVE-2000-0886, CVE-2002-0422, CVE-2002-1695, CVE-2009-1122, CVE-2001-0146, CVE-2008-0074, CVE-1999-0450, CVE-2002-1181, CVE-2002-0075, CVE-2000-0746","eol-os, database",Microsoft-IIS/5.0,AS21713,"Bulloch County Rural Telephone Cooperative, Inc.","Bulloch County Rural Telephone Cooperative, Inc.",US,GA,,,"[8198, 135, 137, 80, 1801, 1433, 1434, 3389]","['CVE-2001-0151', 'CVE-2002-0074', 'CVE-2006-0026', 'CVE-2002-0072', 'CVE-2005-2089', 'CVE-2002-1745', 'CVE-2002-1744', 'CVE-2002-0148', 'CVE-2002-0149', 'CVE-2001-0004', 'CVE-2000-0304', 'CVE-2003-1566', 'CVE-2000-0631', 'CVE-2001-0507', 'CVE-2001-0506', 'CVE-2005-2678', 'CVE-2002-0079', 'CVE-2001-1243', 'CVE-2000-0246', 'CVE-2002-0073', 'CVE-2009-2521', 'CVE-2002-0869', 'CVE-2002-0419', 'CVE-2000-0408', 'CVE-2002-0071', 'CVE-2002-1180', 'CVE-2002-1908', 'CVE-2002-1182', 'CVE-2007-2815', 'CVE-2000-0457', 'CVE-2008-1446', 'CVE-2003-0224', 'CVE-2001-1186', 'CVE-2000-0649', 'CVE-2003-0225', 'CVE-2002-0147', 'CVE-2001-0902', 'CVE-2001-0508', 'CVE-2002-0364', 'CVE-2002-1694', 'CVE-2002-0150', 'CVE-2002-1700', 'CVE-2000-0770', 'CVE-2002-0224', 'CVE-2002-1790', 'CVE-2000-0884', 'CVE-2003-0226', 'CVE-2000-1104', 'CVE-2011-5279', 'CVE-2003-0223', 'CVE-2003-0718', 'CVE-2000-0630', 'CVE-2000-0413', 'CVE-2001-0096', 'CVE-2003-1567', 'CVE-2000-0258', 'CVE-2009-4444', 'CVE-2009-4445', 'CVE-2000-0951', 'CVE-2000-0071', 'CVE-2000-0970', 'CVE-2019-0708', 'CVE-2001-0544', 'CVE-2000-0778', 'CVE-2000-0886', 'CVE-2002-0422', 'CVE-2002-1695', 'CVE-2009-1122', 'CVE-2001-0146', 'CVE-2008-0074', 'CVE-1999-0450', 'CVE-2002-1181', 'CVE-2002-0075', 'CVE-2000-0746']","Bulloch County Rural Telephone Cooperative, Inc.",AS21713,US,"[80, 137, 1433, 1434, 1801, 3389, 8198]","['CVE-2009-4445', 'CVE-2001-0004', 'CVE-2000-0770', 'CVE-2002-1790', 'CVE-2002-0224', 'CVE-2000-0071', 'CVE-2003-0226', 'CVE-2008-0074', 'CVE-2002-1695', 'CVE-2006-0026', 'CVE-2000-0970', 'CVE-2003-0225', 'CVE-2001-0507', 'CVE-2000-0457', 'CVE-2002-1181', 'CVE-2000-0413', 'CVE-2001-0544', 'CVE-2003-1567', 'CVE-2001-0902', 'CVE-2008-1446', 'CVE-2002-0869', 'CVE-2000-0631', 'CVE-2002-1182', 'CVE-2003-0224', 'CVE-2000-0649', 'CVE-2007-2815', 'CVE-2002-0072', 'CVE-2002-0075', 'CVE-2000-0304', 'CVE-2003-0718', 'CVE-2002-0149', 'CVE-2001-0508', 'CVE-2001-0146', 'CVE-2002-1908', 'CVE-2000-0630', 'CVE-2002-1180', 'CVE-2009-4444', 'CVE-2001-1243', 'CVE-2002-1744', 'CVE-2000-0884', 'CVE-2000-0886', 'CVE-2002-0079', 'CVE-2000-0258', 'CVE-2002-1700', 'CVE-2003-0223', 'CVE-2000-0246', 'CVE-2002-0073', 'CVE-2002-0074', 'CVE-2005-2678', 'CVE-2003-1566', 'CVE-2000-0746', 'CVE-2000-0778', 'CVE-2002-1694', 'CVE-2011-5279', 'CVE-2001-0151', 'CVE-2002-1745', 'CVE-2002-0147', 'CVE-2000-0951', 'CVE-2009-1122', 'CVE-2005-2089', 'CVE-2002-0148', 'CVE-2002-0150', 'CVE-2019-0708', 'CVE-2002-0419', 'CVE-1999-0450', 'CVE-2001-0506', 'CVE-2001-1186', 'CVE-2000-1104', 'CVE-2000-0408', 'CVE-2009-2521', 'CVE-2002-0422', 'CVE-2002-0071', 'CVE-2001-0096', 'CVE-2002-0364']","['database', 'eol-os']",AS21713,"Bulloch County Rural Telephone Cooperative, Inc.","['CVE-2002-0422', 'CVE-2002-1745', 'CVE-2001-1243', 'CVE-2008-1446', 'CVE-2002-1694', 'CVE-2002-0419', 'CVE-2002-1744', 'CVE-2003-0226', 'CVE-2001-0544', 'CVE-2001-0508', 'CVE-1999-0450', 'CVE-2001-0507', 'CVE-2005-2678', 'CVE-2002-1180', 'CVE-2003-0224', 'CVE-2011-5279', 'CVE-2002-0147', 'CVE-2001-0151', 'CVE-2003-0223', 'CVE-2000-0886', 'CVE-2000-0631', 'CVE-2002-1908', 'CVE-2003-0718', 'CVE-2002-1181', 'CVE-2002-0072', 'CVE-2002-0075', 'CVE-2003-0225', 'CVE-2002-0073', 'CVE-2000-1104', 'CVE-2002-0869', 'CVE-2019-0708', 'CVE-2002-1695', 'CVE-2000-0304', 'CVE-2005-2089', 'CVE-2002-0074', 'CVE-2000-0770', 'CVE-2000-0071', 'CVE-2001-1186', 'CVE-2009-4445', 'CVE-2000-0746', 'CVE-2001-0902', 'CVE-2001-0004', 'CVE-2006-0026', 'CVE-2002-0224', 'CVE-2002-1182', 'CVE-2000-0951', 'CVE-2003-1567', 'CVE-2009-2521', 'CVE-2002-0364', 'CVE-2002-0150', 'CVE-2002-0079', 'CVE-2000-0884', 'CVE-2001-0096', 'CVE-2007-2815', 'CVE-2000-0778', 'CVE-2008-0074', 'CVE-2002-0148', 'CVE-2002-1790', 'CVE-2002-1700', 'CVE-2001-0506', 'CVE-2000-0246', 'CVE-2000-0457', 'CVE-2000-0630', 'CVE-2000-0649', 'CVE-2009-4444', 'CVE-2000-0258', 'CVE-2003-1566', 'CVE-2000-0408', 'CVE-2002-0071', 'CVE-2000-0413', 'CVE-2000-0970', 'CVE-2009-1122', 'CVE-2001-0146', 'CVE-2002-0149']"
spacebears_20250522_page1.html,spacebears,https://www.cambridgeport.com,cambridgeport.com,198.185.159.145,,,,,Stimulus,,,,,fd45585efaa8bdce5097aa7539274dac,3fd3fd00000000000043d3fd3fd43d79451d8c63b099acafdbabb24551d0e6,5154dfafe5a14a671b7572043dcb1087816cf7395de3c8510ee43cdcdd8f0f64,teneyckpainting.com,teneyckpainting.com,,,Squarespace,AS53831,"Squarespace, Inc.","Squarespace, Inc.",US,NY,"{""C"": ""US"", ""CN"": ""R10"", ""O"": ""Let's Encrypt""}","{""CN"": ""teneyckpainting.com""}","[80, 443]",[],"Squarespace, Inc.",AS53831,US,"[80, 443]",[],[],AS53831,"Squarespace, Inc.",[]
spacebears_20250522_page1.html,spacebears,https://fukoku-jp.com,fukoku-jp.com,183.90.235.26,nginx,,"cpe:/a:f5:nginx, cpe:/a:jquery:jquery:1.5.4, cpe:/a:mysql:mysql, cpe:/a:php:php, cpe:/a:wordpress:wordpress","cpe:2.3:a:f5:nginx, cpe:2.3:a:jquery:jquery:1.5.4, cpe:2.3:a:mysql:mysql, cpe:2.3:a:php:php, cpe:2.3:a:wordpress:wordpress","jQuery, Infinite Scroll, WOW, jQuery Migrate, Google Tag Manager, WordPress, MySQL, PHP",,,,,574866101f64002c6421cc329e4d5458,29d29d15d29d29d00042d42d000000038eaaf490bec8dc33757f165ce01762,cc5f54fa083a6a6066b9b7df96ad297a4d9b085847189dc72b8fd86d980237ce,"csguide.dreamarts.co.jp, sv165.xbiz.ne.jp","xbiz.ne.jp, dreamarts.co.jp",,,nginx,AS131965,XSERVER Inc.,Xserver Inc.,JP,28,"{""C"": ""US"", ""CN"": ""R10"", ""O"": ""Let's Encrypt""}","{""CN"": ""csguide.dreamarts.co.jp""}",[443],[],XSERVER Inc.,AS131965,JP,[443],[],[],AS131965,XSERVER Inc.,[]
spacebears_20250522_page1.html,spacebears,https://atos.net,atos.net,79.99.39.104,,,,,,,,,,1769b01aa3d6e76dad9f237797e5dc2c,16d16d16d29d16d00042d16d16d42da8759b0d07b9f142f102235d9182971c,5e0d0354669210928117bc974c27e9d72f9e8877e0e354b36b2c4d7debb8373f,atos.net,atos.net,,,,AS8426,Hosting cdn 1,Claranet Limited,FR,IDF,"{""C"": ""DE"", ""CN"": ""Atos TrustedRoot Server-CA 2019"", ""O"": ""Atos""}","{""C"": ""FR"", ""L"": ""Bezons"", ""O"": ""Atos SE"", ""CN"": ""*.atos.net""}","[80, 443]",[],Hosting cdn 1,AS8426,FR,"[80, 443]",[],['self-signed'],AS8426,Hosting cdn 1,[]
spacebears_20250522_page1.html,spacebears,https://www.jrtinc.com,jrtinc.com,99.83.190.102,nginx,,cpe:/a:f5:nginx,cpe:2.3:a:f5:nginx,HSTS,,,,,93546012d50bbfdd5a94bc6b31fcafea,00000000000000000000000000000000000000000000000000000000000000,a361df865c98ea3b42299cbdf4fade91eecae2e4f0abceff0c62d919787e5ec1,"aacb0a264e514dd48.awsglobalaccelerator.com, dewasserette.com","dewasserette.com, awsglobalaccelerator.com",,cloud,,AS16509,"Amazon.com, Inc.","Amazon.com, Inc.",US,WA,"{""C"": ""US"", ""CN"": ""R11"", ""O"": ""Let's Encrypt""}","{""CN"": ""dewasserette.com""}","[80, 443]",[],"Amazon.com, Inc.",AS16509,US,"[80, 443]",[],['cloud'],AS16509,"Amazon.com, Inc.",[]
spacebears_20250522_page1.html,spacebears,finance.There,finance.There,NO_IP_FOUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
spacebears_20250522_page1.html,spacebears,https://www.aptusindia.com,aptusindia.com,172.235.19.138,WHM,,cpe:/a:cpanel:whm,cpe:2.3:a:cpanel:whm,,,,,,574866101f64002c6421cc329e4d5458,27d27d27d00027d00042d42d00000051af7d8070a18e002eaaedf620fa118c,1627510efb51ac88060bc46405a0d71e9be8d326cbd542d6f7405f7fe42d447e,"hora25.aptusindia.com, 172-235-19-138.ip.linodeusercontent.com, aptusindia.com","aptusindia.com, linodeusercontent.com",,"cdn, cloud, starttls",,AS63949,Linode,Akamai Connected Cloud,IN,TN,"{""C"": ""GB"", ""ST"": ""Greater Manchester"", ""CN"": ""Sectigo ECC Domain Validation Secure Server CA"", ""O"": ""Sectigo Limited"", ""L"": ""Salford""}","{""CN"": ""*.aptusindia.com""}","[993, 2086, 2087, 587, 111, 80, 21, 22, 443, 53]","['CVE-2016-20012', 'CVE-2021-36368', 'CVE-2025-26465', 'CVE-2023-51767', 'CVE-2023-48795', 'CVE-2023-38408', 'CVE-2007-2768', 'CVE-2008-3844', 'CVE-2023-51385', 'CVE-2024-6387', 'CVE-2021-41617']",Linode,AS63949,IN,"[21, 22, 53, 80, 111, 143, 443, 993, 995, 2082, 2083, 2086, 2087, 3306]","['CVE-2021-41617', 'CVE-2023-48795', 'CVE-2016-20012', 'CVE-2023-51385', 'CVE-2023-51767', 'CVE-2025-26465', 'CVE-2024-6387', 'CVE-2023-38408', 'CVE-2021-36368', 'CVE-2008-3844', 'CVE-2007-2768']","['database', 'cdn', 'cloud', 'starttls']",AS63949,Linode,"['CVE-2024-6387', 'CVE-2023-51767', 'CVE-2021-36368', 'CVE-2023-51385', 'CVE-2007-2768', 'CVE-2023-38408', 'CVE-2008-3844', 'CVE-2016-20012', 'CVE-2025-26465', 'CVE-2021-41617', 'CVE-2023-48795']"
